9944492c2fd8e9e2c420aecf9a75d95e
71364
938251|27793978|2020-06-19|20201229002108
617941|27793978|2020-01-30|20201229002108
17113427|27793978|2020-05-07|20201229002108
598807|27793978|2020-06-19|20201229002108
740016|27793978|2020-06-19|20201229002108
17106117|27793978|2020-04-22|20201229002108
622075|27793978|2020-01-30|20201229002108
10948935|27793978|2020-01-30|20201229002108
646915|27793978|2020-01-30|20201229002108
17052882|27793978|2020-02-27|20201229002108
814832|27793978|2020-08-13|20201229002108
620769|27793978|2020-01-30|20201229002108
17106112|27793978|2020-04-22|20201229002108
17257911|27793978|2020-08-07|20201229002108
17225357|27793978|2020-06-15|20201229002108
757921|27793978|2020-01-30|20201229002108
824066|27793978|2020-01-30|20201229002108
660800|27793978|2020-08-13|20201229002108
665118|27793978|2020-01-30|20201229002108
743874|27793978|2020-08-13|20201229002108
933547|27793978|2020-06-19|20201229002108
17047864|27793978|2020-01-16|20201229002108
592437|27793978|2020-08-13|20201229002108
679703|27793978|2020-01-30|20201229002108
17103107|27793978|2020-04-20|20201229002108
17237926|27793978|2020-07-28|20201229002108
607949|27793978|2020-06-19|20201229002108
678744|27793978|2020-08-13|20201229002108
584302|27793978|2020-01-30|20201229002108
643476|27793978|2020-01-30|20201229002108
731851|27793978|2020-08-13|20201229002108
587293|27793978|2020-01-30|20201229002108
640482|27793978|2020-06-19|20201229002108
635748|27793978|2020-01-30|20201229002108
807134|27793978|2020-08-13|20201229002108
813983|27793978|2020-01-30|20201229002108
814249|27793978|2020-01-30|20201229002108
822139|27793978|2020-01-30|20201229002108
586975|27793978|2020-01-30|20201229002108
17052902|27793978|2020-02-27|20201229002108
517242|27793978|2020-06-19|20201229002108
10944552|27793978|2020-01-30|20201229002108
823799|27793978|2020-06-19|20201229002108
933592|27793978|2020-01-30|20201229002108
17135447|27793978|2020-05-13|20201229002108
17214465|27793978|2020-05-27|20201229002108
632831|27793978|2020-01-30|20201229002108
649043|27793978|2020-06-19|20201229002108
756617|27793978|2020-06-19|20201229002108
17226189|27793978|2020-06-19|20201229002108
585029|27793978|2020-01-30|20201229002108
607452|27793978|2020-01-30|20201229002108
638610|27793978|2020-01-30|20201229002108
741384|27793978|2020-01-30|20201229002108
818416|27793978|2020-06-19|20201229002108
938349|27793978|2020-01-30|20201229002108
804707|27793978|2020-01-30|20201229002108
834646|27793978|2020-08-13|20201229002108
587235|27793978|2020-01-30|20201229002108
739678|27793978|2020-01-30|20201229002108
751182|27793978|2020-01-30|20201229002108
10944930|27793978|2020-01-30|20201229002108
624117|27793978|2020-01-30|20201229002108
619799|27793978|2020-01-30|20201229002108
645821|27793978|2020-01-30|20201229002108
837435|27793978|2020-01-30|20201229002108
17047854|27793978|2020-01-16|20201229002108
737785|27793978|2020-01-30|20201229002108
759169|27793978|2020-01-30|20201229002108
17223040|27793978|2020-06-02|20201229002108
597580|27793978|2020-01-30|20201229002108
930768|27793978|2020-01-30|20201229002108
622193|27793978|2020-08-13|20201229002108
10949019|27793978|2020-01-30|20201229002108
17225395|27793978|2020-06-18|20201229002108
740822|27793978|2020-01-30|20201229002108
746666|27793978|2020-06-19|20201229002108
831229|27793978|2020-06-19|20201229002108
652233|27793978|2020-01-30|20201229002108
830623|27793978|2020-01-30|20201229002108
561495|27793978|2020-01-30|20201229002108
643574|27793978|2020-01-30|20201229002108
632085|27793978|2020-01-30|20201229002108
17279939|27793978|2020-08-18|20201229002108
618885|27793978|2020-01-30|20201229002108
671231|27793978|2020-01-30|20201229002108
17050394|27793978|2020-02-04|20201229002108
17052925|27793978|2020-02-28|20201229002108
597030|27793978|2020-01-30|20201229002108
647959|27793978|2020-01-30|20201229002108
650517|27793978|2020-01-30|20201229002108
17052919|27793978|2020-02-27|20201229002108
17135445|27793978|2020-05-13|20201229002108
624642|27793978|2020-06-19|20201229002108
644142|27793978|2020-01-30|20201229002108
676504|27793978|2020-01-30|20201229002108
740716|27793978|2020-08-13|20201229002108
819050|27793978|2020-06-19|20201229002108
674582|27793978|2020-01-30|20201229002108
679390|27793978|2020-01-30|20201229002108
934944|27793978|2020-06-19|20201229002108
603952|27793978|2020-01-30|20201229002108
656676|27793978|2020-01-30|20201229002108
658437|27793978|2020-01-30|20201229002108
606654|27793978|2020-01-30|20201229002108
820599|27793978|2020-01-30|20201229002108
17214460|27793978|2020-05-26|20201229002108
653116|27793978|2020-01-30|20201229002108
843694|27793978|2020-08-13|20201229002108
937299|27793978|2020-06-19|20201229002108
10944622|27793978|2020-01-30|20201229002108
10948241|27793978|2020-08-13|20201229002108
17047860|27793978|2020-01-16|20201229002108
17052927|27793978|2020-02-28|20201229002108
17113431|27793978|2020-05-07|20201229002108
17137845|27793978|2020-05-14|20201229002108
606646|27793978|2020-08-13|20201229002108
668385|27793978|2020-06-19|20201229002108
674928|27793978|2020-08-13|20201229002108
620686|27793978|2020-01-30|20201229002108
934405|27793978|2020-01-30|20201229002108
934589|27793978|2020-01-30|20201229002108
588510|27793978|2020-01-30|20201229002108
662465|27793978|2020-06-19|20201229002108
667768|27793978|2020-01-30|20201229002108
673988|27793978|2020-06-19|20201229002108
17106114|27793978|2020-04-22|20201229002108
10948590|27793978|2020-01-30|20201229002108
582265|27793978|2020-01-30|20201229002108
629363|27793978|2020-06-19|20201229002108
811465|27793978|2020-01-30|20201229002108
17047867|27793978|2020-01-17|20201229002108
17052930|27793978|2020-03-02|20201229002108
598758|27793978|2020-01-30|20201229002108
625728|27793978|2020-01-30|20201229002108
10947763|27793978|2020-01-30|20201229002108
653225|27793978|2020-06-19|20201229002108
654963|27793978|2020-01-30|20201229002108
17223046|27793978|2020-06-02|20201229002108
655366|27793978|2020-06-19|20201229002108
742201|27793978|2020-06-19|20201229002108
812757|27793978|2020-01-30|20201229002108
633096|27793978|2020-01-30|20201229002108
659458|27793978|2020-01-30|20201229002108
812695|27793978|2020-01-30|20201229002108
636776|27793978|2020-01-30|20201229002108
807243|27793978|2020-01-30|20201229002108
933052|27793978|2020-06-19|20201229002108
17103083|27793978|2020-04-16|20201229002108
808246|27793978|2020-06-19|20201229002108
814762|27793978|2020-01-30|20201229002108
17223042|27793978|2020-06-02|20201229002108
582553|27793978|2020-01-30|20201229002108
726998|27793978|2020-08-13|20201229002108
807508|27793978|2020-08-13|20201229002108
638638|27793978|2020-06-19|20201229002108
745951|27793978|2020-01-30|20201229002108
937974|27793978|2020-01-30|20201229002108
580910|27793978|2020-06-19|20201229002108
629034|27793978|2020-06-19|20201229002108
642397|27793978|2020-01-30|20201229002108
644184|27793978|2020-01-30|20201229002108
661982|27793978|2020-01-30|20201229002108
587999|27793978|2020-01-30|20201229002108
725111|27793978|2020-06-19|20201229002108
811274|27793978|2020-01-30|20201229002108
586567|27793978|2020-01-30|20201229002108
660237|27793978|2020-06-19|20201229002108
679381|27793978|2020-01-30|20201229002108
17052857|27793978|2020-02-26|20201229002108
644584|27793978|2020-06-19|20201229002108
17047862|27793978|2020-01-16|20201229002108
17095681|27793978|2020-04-02|20201229002108
17266880|27793978|2020-08-12|20201229002108
838203|27793978|2020-01-30|20201229002108
607570|27793978|2020-01-30|20201229002108
584631|27793978|2020-01-30|20201229002108
608767|27793978|2020-01-30|20201229002108
628021|27793978|2020-01-30|20201229002108
662493|27793978|2020-06-19|20201229002108
633214|27793978|2020-06-19|20201229002108
514949|27793978|2020-01-30|20201229002108
580646|27793978|2020-08-13|20201229002108
608863|27793978|2020-08-13|20201229002108
680776|27793978|2020-01-30|20201229002108
10944678|27793978|2020-06-19|20201229002108
608041|27793978|2020-06-19|20201229002108
630499|27793978|2020-01-30|20201229002108
810546|27793978|2020-01-30|20201229002108
936141|27793978|2020-01-30|20201229002108
937739|27793978|2020-01-30|20201229002108
17047857|27793978|2020-01-16|20201229002108
595507|27793978|2020-06-19|20201229002108
647799|27793978|2020-08-13|20201229002108
814327|27793978|2020-01-30|20201229002108
644443|27793978|2020-01-30|20201229002108
17050397|27793978|2020-02-05|20201229002108
650531|27793978|2020-01-30|20201229002108
664066|27793978|2020-01-30|20201229002108
16987904|27793978|2020-01-10|20201229002108
634439|27793978|2020-08-13|20201229002108
649680|27793978|2020-08-13|20201229002108
658110|27793978|2020-01-30|20201229002108
932167|27793978|2020-01-30|20201229002108
10947581|27793978|2020-06-19|20201229002108
17223044|27793978|2020-06-02|20201229002108
513623|27793978|2020-01-30|20201229002108
515042|27793978|2020-01-30|20201229002108
595605|27793978|2020-06-19|20201229002108
629293|27793978|2020-01-30|20201229002108
660975|27793978|2020-01-30|20201229002108
17257915|27793978|2020-08-10|20201229002108
659039|27793978|2020-01-30|20201229002108
10946008|27793978|2020-01-30|20201229002108
815579|27793978|2020-01-30|20201229002108
17050389|27793978|2020-02-04|20201229002108
592798|27793978|2020-06-19|20201229002108
647843|27793978|2020-01-30|20201229002108
17052931|27793978|2020-03-02|20201229002108
667378|27793978|2020-06-19|20201229002108
833524|27793978|2020-01-30|20201229002108
679386|27793978|2020-01-30|20201229002108
642806|27793978|2020-01-30|20201229002108
659412|27793978|2020-01-30|20201229002108
582242|27793978|2020-01-30|20201229002108
584265|27793978|2020-01-30|20201229002108
519952|27793978|2020-08-13|20201229002108
594864|27793978|2020-01-30|20201229002108
838834|27793978|2020-06-19|20201229002108
736936|27793978|2020-01-30|20201229002108
673610|27793978|2020-01-30|20201229002108
17113429|27793978|2020-05-07|20201229002108
585733|27793978|2020-01-30|20201229002108
645914|27793978|2020-01-30|20201229002108
17052934|27793978|2020-03-02|20201229002108
630897|27793978|2020-01-30|20201229002108
642840|27793978|2020-01-30|20201229002108
676977|27793978|2020-01-30|20201229002108
745446|27793978|2020-01-30|20201229002108
935698|27793978|2020-01-30|20201229002108
17052900|27793978|2020-02-27|20201229002108
667958|27793978|2020-01-30|20201229002108
17103037|27793978|2020-04-08|20201229002108
626814|27793978|2020-01-30|20201229002108
655473|27793978|2020-01-30|20201229002108
17052914|27793978|2020-02-27|20201229002108
515023|27793978|2020-08-13|20201229002108
608320|27793978|2020-08-13|20201229002108
663786|27793978|2020-01-30|20201229002108
10948978|27793978|2020-01-30|20201229002108
16982878|27793978|2020-07-30|20201229002108
17103033|27793978|2020-04-08|20201229002108
17052901|27793978|2020-02-27|20201229002108
17103050|27686362|2020-04-10|20201229002108
16982900|27686362|2020-01-10|20201229002108
17103046|27686362|2020-04-10|20201229002108
17103051|27686362|2020-04-10|20201229002108
17103047|27686362|2020-04-10|20201229002108
17103037|27686362|2020-04-10|20201229002108
17103033|27686362|2020-04-10|20201229002108
17103044|27686362|2020-04-10|20201229002108
17103039|27686362|2020-04-10|20201229002108
17103043|27686362|2020-04-10|20201229002108
17103032|27686362|2020-04-10|20201229002108
17103034|27686362|2020-04-10|20201229002108
17103038|27686362|2020-04-10|20201229002108
17103035|27686362|2020-04-10|20201229002108
17103042|27686362|2020-04-10|20201229002108
17103036|27686362|2020-04-10|20201229002108
17103048|27686362|2020-04-10|20201229002108
17103045|27686362|2020-04-10|20201229002108
17103031|27686362|2020-04-10|20201229002108
17103040|27686362|2020-04-10|20201229002108
17103049|27686362|2020-04-10|20201229002108
16987912|27835869|2020-01-10|20201229002108
16982875|27835869|2020-07-30|20201229002108
16982884|32133300|2020-07-30|20201229002108
16987918|32133300|2020-01-10|20201229002108
17097845|1546|2020-04-02|20201229002108
17083078|1546|2020-03-24|20201229002108
17102955|1546|2020-06-23|20201229002108
17102955|1546|2020-07-08|20201229002108
17188731|1546|2020-05-14|20201229002108
17237932|1546|2020-07-22|20201229002108
17237932|1546|2020-07-22|20201229002108
17237932|1546|2020-07-22|20201229002108
17237932|1546|2020-07-22|20201229002108
17095706|1546|2020-04-14|20201229002108
17392890|1546|2020-12-23|20201229002108
118582|1546|2020-03-31|20201229002108
118582|1546|2020-03-31|20201229002108
118582|1546|2020-03-31|20201229002108
17070381|1546|2020-03-19|20201229002108
17225404|1546|2020-08-05|20201229002108
16735390|1546|2020-03-24|20201229002108
16735390|1546|2020-03-24|20201229002108
16735390|1546|2020-03-24|20201229002108
11532774|1546|2020-07-28|20201229002108
17223110|1546|2020-07-10|20201229002108
17223110|1546|2020-07-20|20201229002108
17223110|1546|2020-07-20|20201229002108
17223110|1546|2020-07-20|20201229002108
9301|1546|2020-12-10|20201229002108
17223039|1546|2020-07-23|20201229002108
17342859|1546|2020-10-05|20201229002108
17095683|1546|2020-04-09|20201229002108
17095683|1546|2020-04-09|20201229002108
17095683|1546|2020-04-09|20201229002108
17222911|1546|2020-07-07|20201229002108
17222911|1546|2020-07-07|20201229002108
17222911|1546|2020-07-07|20201229002108
17222911|1546|2020-07-07|20201229002108
16462845|1546|2020-04-03|20201229002108
9299|1546|2020-12-01|20201229002108
9299|1546|2020-10-19|20201229002108
17077971|1546|2020-04-06|20201229002108
17223036|1546|2020-07-14|20201229002108
17257905|1546|2020-07-31|20201229002108
16667845|1546|2020-04-14|20201229002108
16995364|1546|2020-12-15|20201229002108
16995364|1546|2020-12-15|20201229002108
17223105|1546|2020-12-08|20201229002108
16742845|1546|2020-05-21|20201229002108
16742845|1546|2020-05-21|20201229002108
16742845|1546|2020-05-21|20201229002108
16742845|1546|2020-05-21|20201229002108
16742845|1546|2020-05-21|20201229002108
16742845|1546|2020-05-21|20201229002108
16742845|1546|2020-05-15|20201229002108
16742845|1546|2020-02-10|20201229002108
16742845|1546|2020-02-10|20201229002108
16742845|1546|2020-08-03|20201229002108
16742845|1546|2020-07-01|20201229002108
16742845|1546|2020-07-01|20201229002108
16742845|1546|2020-07-01|20201229002108
17103012|1546|2020-04-24|20201229002108
17103012|1546|2020-04-07|20201229002108
17103012|1546|2020-04-07|20201229002108
17103012|1546|2020-04-07|20201229002108
17103012|1546|2020-04-10|20201229002108
17107849|1546|2020-04-27|20201229002108
17395366|1546|2020-12-29|20201229002108
17397850|1546|2020-12-28|20201229002108
17097849|1546|2020-06-29|20201229002108
17097849|1546|2020-07-20|20201229002108
17097849|1546|2020-06-29|20201229002108
17097849|1546|2020-06-29|20201229002108
17097849|1546|2020-12-28|20201229002108
17097849|1546|2020-12-28|20201229002108
17097849|1546|2020-12-28|20201229002108
17097849|1546|2020-12-28|20201229002108
17235531|1546|2020-07-06|20201229002108
17245934|1546|2020-07-28|20201229002108
17245934|1546|2020-07-28|20201229002108
17245934|1546|2020-07-28|20201229002108
17245934|1546|2020-07-28|20201229002108
17245934|1546|2020-07-28|20201229002108
17103016|1546|2020-04-09|20201229002108
17103016|1546|2020-04-16|20201229002108
17103016|1546|2020-04-16|20201229002108
17102998|1546|2020-04-06|20201229002108
17102998|1546|2020-04-06|20201229002108
17397866|1546|2020-12-28|20201229002108
17097863|1546|2020-04-14|20201229002108
17097863|1546|2020-04-14|20201229002108
17070367|1546|2020-04-01|20201229002108
16820390|1546|2020-07-07|20201229002108
17240044|1546|2020-07-30|20201229002108
17240044|1546|2020-07-30|20201229002108
17303838|1546|2020-08-19|20201229002108
633561|1546|2020-07-07|20201229002108
544|1546|2020-03-30|20201229002108
544|1546|2020-03-30|20201229002108
544|1546|2020-03-02|20201229002108
544|1546|2020-03-02|20201229002108
544|1546|2020-07-08|20201229002108
11947827|1546|2020-02-12|20201229002108
11947827|1546|2020-02-12|20201229002108
11947827|1546|2020-02-12|20201229002108
17397886|1546|2020-12-29|20201229002108
604126|1546|2020-10-19|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-31|20201229002108
16665375|1546|2020-01-29|20201229002108
16665375|1546|2020-01-29|20201229002108
16665375|1546|2020-01-29|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-30|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-22|20201229002108
16665375|1546|2020-01-29|20201229002108
16665375|1546|2020-01-29|20201229002108
16665375|1546|2020-01-29|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
16665375|1546|2020-03-12|20201229002108
17230519|1546|2020-08-05|20201229002108
16827852|1546|2020-02-11|20201229002108
16827852|1546|2020-04-29|20201229002108
